"Location","Area_M","Region_M"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Yucatan","Atlantic","B Camp. Caribe"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Chiapas","Pacific","South Pacific"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Sonora","Pacific","G. Of California"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Jalisco","Pacific","Central Pacific"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Quintana Roo","Atlantic","B Camp. Caribe"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Baja California","Pacific","G. Of California"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Oaxaca","Pacific","South Pacific"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Baja California Sur","Pacific","G. Of California"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Campeche","Atlantic","B Camp. Caribe"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Tamaulipas","Atlantic","W. G. Of Mexico"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Sinaloa","Pacific","G. Of California"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Veracruz","Atlantic","W. G. Of Mexico"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
"Guerrero","Pacific","Central Pacific"
